Id,Time
668,0
568,0
147,0
149,0
105,0
685,0
781,0
120,0
395,0
230,0
651,0
969,0
22,0
12,0
950,0
56,0
938,0
970,0
899,0
610,0
100,0
141,0
357,0
180,0
813,0
936,0
856,0
655,0
285,0
506,0
980,0
38,0
861,0
564,0
752,0
131,0
295,0
801,0
464,0
51,0
436,0
498,0
81,0
792,0
72,0
667,0
494,0
241,0
457,0
399,0
955,0
50,0
396,0
459,0
342,0
2,0
235,0
1007,0
423,0
85,0
639,0
58,0
559,0
246,0
654,0
763,0
567,0
918,0
4,0
872,0
426,0
889,0
840,0
661,0
981,0
223,0
117,0
171,0
277,0
795,0
300,0
896,0
121,0
181,0
597,0
538,0
89,0
496,0
17,0
59,0
20,0
713,0
852,0
836,0
734,0
453,0
634,0
562,0
1015,0
742,0
839,0
723,0
772,0
910,0
146,0
305,0
984,0
999,0
439,0
959,0
299,0
925,0
524,0
510,0
320,0
744,0
715,0
863,0
888,0
965,0
291,0
380,0
931,0
505,0
546,0
862,0
700,0
527,0
359,0
948,0
898,0
935,0
314,0
214,0
137,0
611,0
511,0
977,0
722,0
244,0
819,0
336,0
673,0
111,0
217,0
596,0
444,0
614,0
937,0
733,0
283,0
573,0
413,0
860,0
740,0
251,0
254,0
996,0
257,0
326,0
102,0
759,0
766,0
212,0
1018,0
368,0
676,0
281,0
37,0
1021,0
987,0
653,0
933,0
934,0
460,0
830,0
402,0
227,0
728,0
194,0
394,0
186,0
95,0
704,0
482,0
255,0
473,0
536,0
892,0
103,0
765,0
620,0
643,0
493,0
138,0
865,0
916,0
882,0
166,0
833,0
108,0
118,0
6,0
921,0
52,0
292,0
412,0
844,0
401,0
455,0
760,0
30,0
682,0
560,0
349,0
1002,0
43,0
521,0
758,0
463,0
115,0
345,0
967,0
664,0
382,0
549,0
930,0
812,0
600,0
971,0
729,0
753,0
640,0
803,0
25,0
563,0
893,0
273,0
837,0
586,0
743,0
265,0
662,0
407,0
484,0
581,0
113,0
409,0
905,0
398,0
824,0
946,0
1000,0
687,0
242,0
216,0
988,0
697,0
362,0
201,0
574,0
513,0
894,0
298,0
385,0
1023,0
68,0
448,0
645,0
788,0
152,0
774,0
628,0
297,0
253,0
358,0
810,0
949,0
18,0
41,0
148,0
638,0
775,0
1020,0
678,0
992,0
434,0
1001,0
706,0
470,0
353,0
545,0
755,0
125,0
891,0
858,0
372,0
9,0
132,0
191,0
785,0
691,0
328,0
10,0
109,0
804,0
926,0
104,0
173,0
410,0
814,0
279,0
369,0
808,0
1017,0
220,0
477,0
48,0
855,0
437,0
74,0
594,0
854,0
170,0
670,0
972,0
397,0
45,0
425,0
797,0
404,0
8,0
218,0
247,0
1014,0
679,0
282,0
417,0
976,0
315,0
868,0
167,0
153,0
415,0
213,0
780,0
361,0
928,0
519,0
532,0
408,0
384,0
619,0
461,0
488,0
210,0
44,0
116,0
467,0
330,0
374,0
912,0
335,0
222,0
544,0
307,0
164,0
92,0
632,0
155,0
406,0
135,0
190,0
924,0
604,0
309,0
603,0
764,0
97,0
618,0
114,0
418,0
27,0
690,0
468,0
11,0
585,0
472,0
572,0
373,0
156,0
660,0
13,0
98,0
188,0
33,0
233,0
491,0
136,0
377,0
551,0
871,0
702,0
90,0
367,0
718,0
1022,0
608,0
163,0
588,0
466,0
913,0
942,0
741,0
7,0
558,0
762,0
432,0
641,0
73,0
779,0
182,0
767,0
821,0
554,0
200,0
518,0
221,0
623,0
579,0
269,0
107,0
592,0
364,0
547,0
1010,0
144,0
548,0
649,0
859,0
497,0
675,0
219,0
451,0
739,0
731,0
414,0
440,0
968,0
944,0
903,0
110,0
927,0
850,0
88,0
920,0
341,0
260,0
363,0
922,0
663,0
327,0
1006,0
86,0
47,0
303,0
318,0
669,0
761,0
483,0
338,0
957,0
709,0
276,0
1004,0
133,0
512,0
340,0
301,0
332,0
54,0
1005,0
157,0
529,0
321,0
1016,0
625,0
442,0
428,0
874,0
78,0
659,0
907,0
939,0
274,0
202,0
635,0
846,0
224,0
238,0
672,0
500,0
289,0
93,0
507,0
32,0
886,0
900,0
622,0
36,0
952,0
207,0
313,0
3,0
196,0
963,0
794,0
343,0
443,0
584,0
993,0
730,0
393,0
750,0
390,0
617,0
776,0
550,0
339,0
973,0
83,0
375,0
189,0
943,0
371,0
28,0
571,0
69,0
508,0
995,0
717,0
932,0
979,0
420,0
266,0
19,0
593,0
587,0
446,0
430,0
831,0
615,0
553,0
725,0
331,0
817,0
151,0
231,0
225,0
698,0
424,0
1009,0
1019,0
658,0
333,0
40,0
324,0
543,0
784,0
445,0
954,0
786,0
71,0
199,0
389,0
919,0
206,0
1,0
565,0
684,0
692,0
456,0
534,0
129,0
21,0
851,0
825,0
130,0
589,0
997,0
288,0
178,0
185,0
517,0
708,0
435,0
947,0
719,0
405,0
490,0
683,0
793,0
848,0
671,0
599,0
864,0
699,0
236,0
522,0
666,0
160,0
261,0
773,0
787,0
492,0
101,0
716,0
259,0
354,0
270,0
452,0
1012,0
721,0
293,0
677,0
514,0
881,0
66,0
841,0
570,0
657,0
39,0
974,0
701,0
275,0
982,0
642,0
55,0
319,0
61,0
878,0
941,0
665,0
525,0
627,0
308,0
770,0
383,0
875,0
503,0
879,0
480,0
322,0
835,0
917,0
746,0
65,0
323,0
789,0
249,0
427,0
598,0
243,0
901,0
735,0
179,0
577,0
595,0
726,0
816,0
557,0
77,0
347,0
504,0
621,0
994,0
346,0
284,0
908,0
680,0
15,0
469,0
356,0
226,0
555,0
526,0
712,0
583,0
392,0
91,0
162,0
325,0
823,0
209,0
263,0
576,0
686,0
782,0
262,0
106,0
350,0
462,0
737,0
724,0
748,0
175,0
1011,0
777,0
419,0
745,0
122,0
237,0
271,0
869,0
471,0
23,0
736,0
783,0
582,0
648,0
826,0
203,0
828,0
530,0
145,0
694,0
749,0
502,0
710,0
75,0
616,0
481,0
799,0
123,0
479,0
197,0
485,0
204,0
1013,0
229,0
76,0
128,0
64,0
561,0
475,0
334,0
5,0
962,0
807,0
306,0
693,0
258,0
964,0
542,0
124,0
150,0
778,0
438,0
286,0
26,0
805,0
386,0
67,0
647,0
978,0
989,0
142,0
208,0
53,1
49,1
458,1
57,1
656,1
652,1
566,1
119,1
790,1
82,1
495,1
60,1
454,1
838,1
983,1
294,1
751,1
714,1
895,1
360,1
897,1
609,1
612,1
509,1
674,1
650,1
613,1
940,1
278,1
575,1
416,1
252,1
986,1
832,1
280,1
256,1
248,1
890,1
768,1
644,1
139,1
140,1
24,1
834,1
923,1
914,1
290,1
842,1
403,1
757,1
29,1
523,1
966,1
552,1
929,1
732,1
756,1
637,1
802,1
884,1
411,1
906,1
400,1
953,1
945,1
998,1
688,1
215,1
985,1
1024,1
646,1
809,1
811,1
951,1
42,1
447,1
636,1
990,1
991,1
441,1
433,1
1003,1
355,1
754,1
127,1
857,1
381,1
184,1
112,1
815,1
370,1
853,1
169,1
172,1
388,1
46,1
245,1
316,1
866,1
867,1
168,1
165,1
154,1
211,1
520,1
465,1
376,1
379,1
909,1
911,1
541,1
161,1
94,1
738,1
192,1
601,1
310,1
602,1
99,1
312,1
689,1
569,1
14,1
187,1
34,1
35,1
234,1
489,1
486,1
143,1
134,1
378,1
870,1
703,1
365,1
366,1
720,1
631,1
605,1
606,1
607,1
915,1
535,1
183,1
822,1
556,1
578,1
272,1
590,1
177,1
499,1
450,1
975,1
849,1
87,1
344,1
1008,1
296,1
302,1
317,1
960,1
958,1
707,1
337,1
304,1
329,1
158,1
159,1
531,1
626,1
80,1
79,1
902,1
633,1
630,1
845,1
847,1
96,1
84,1
31,1
885,1
887,1
624,1
193,1
195,1
205,1
796,1
591,1
391,1
352,1
70,1
429,1
267,1
268,1
431,1
829,1
727,1
818,1
820,1
232,1
228,1
421,1
422,1
956,1
198,1
387,1
681,1
539,1
533,1
580,1
311,1
287,1
515,1
705,1
771,1
449,1
711,1
516,1
883,1
843,1
63,1
876,1
877,1
528,1
629,1
769,1
873,1
880,1
478,1
747,1
791,1
250,1
904,1
240,1
348,1
501,1
16,1
800,1
264,1
351,1
176,1
174,1
239,1
827,1
537,1
695,1
798,1
487,1
126,1
62,1
474,1
476,1
961,1
806,1
696,1
540,1
