Id,Time
1295,1
901,1
592,1
593,1
472,1
484,1
736,1
732,1
533,1
604,1
56,1
55,1
1077,1
1079,1
1426,1
1427,1
1193,1
677,1
1366,1
1467,1
1468,1
1470,1
1471,1
274,1
633,1
1326,1
1432,1
1429,1
1430,1
48,1
51,1
52,1
728,1
118,1
119,1
1195,1
457,1
455,1
1104,1
1105,1
523,1
524,1
1180,1
1181,1
328,1
216,1
219,1
215,1
269,1
166,1
102,1
1449,1
466,1
961,2
962,2
705,2
246,2
247,2
821,2
1353,2
1039,2
797,2
1141,2
1309,2
1250,2
1251,2
813,2
1272,2
92,2
482,2
483,2
477,2
400,2
399,2
786,2
1341,2
1088,2
1089,2
641,2
642,2
963,2
157,2
528,2
526,2
499,2
500,2
714,2
665,2
666,2
1132,2
330,2
1119,2
1073,2
1074,2
1067,2
1238,2
1311,2
577,2
309,2
315,2
136,2
620,2
1354,2
1355,2
45,2
367,2
94,2
234,2
235,2
211,2
212,2
236,2
640,2
700,2
1273,2
1274,2
1280,2
1220,2
1446,2
608,2
606,2
340,2
766,2
1227,2
1218,2
76,2
77,2
556,2
1384,2
1457,2
1458,2
588,2
589,2
798,2
799,2
164,2
165,2
373,2
69,2
70,2
888,2
887,2
280,2
281,2
738,2
383,2
388,2
749,2
224,2
222,2
1318,2
1375,2
152,2
1339,2
1340,2
1117,2
985,2
991,2
1198,2
1199,2
1113,2
1115,2
1065,2
1106,2
814,2
815,2
910,2
906,2
1182,2
1232,2
982,2
771,2
824,2
137,2
138,2
1052,2
936,2
1053,2
1054,2
744,2
1380,2
1152,2
1151,2
392,2
937,2
938,2
117,2
17,2
18,2
1153,2
313,2
311,2
398,2
720,2
110,2
111,2
730,2
450,2
898,2
552,2
899,2
900,2
590,2
473,2
531,2
532,2
1075,2
273,2
46,2
47,2
1197,2
453,2
218,2
220,2
213,2
270,2
104,2
1448,2
1447,2
704,3
822,3
823,3
476,3
155,3
530,3
715,3
1237,3
369,3
701,3
555,3
1383,3
372,3
389,3
748,3
153,3
154,3
984,3
983,3
909,3
907,3
908,3
1233,3
745,3
1381,3
1382,3
390,3
391,3
719,3
109,3
451,3
452,3
553,3
554,3
474,3
475,3
272,3
271,3
105,3
106,3
702,4
703,4
716,4
1236,4
370,4
371,4
746,4
747,4
1234,4
1235,4
717,4
718,4
107,4
