Id,Time
515,2
917,2
918,2
617,2
446,2
447,2
923,2
924,2
626,2
627,2
640,2
639,2
221,2
223,2
616,2
615,2
154,2
156,2
633,2
641,2
644,2
648,2
647,2
806,2
985,2
987,2
992,2
989,2
761,2
762,2
54,2
55,2
356,2
540,2
99,2
779,2
802,2
804,2
307,2
308,2
17,2
19,2
3,2
632,2
629,2
936,2
933,2
866,2
868,2
332,2
293,2
294,2
496,2
495,2
411,2
412,2
474,2
476,2
304,2
915,2
916,2
901,2
902,2
201,2
202,2
200,2
197,2
212,2
219,2
970,2
870,2
871,2
1009,2
1011,2
561,2
563,2
570,2
572,2
346,2
347,2
337,2
104,2
101,2
113,2
115,2
1008,2
1005,2
841,2
843,2
968,2
965,2
1019,2
1020,2
732,2
661,2
663,2
80,2
79,2
857,2
858,2
720,2
717,2
710,2
711,2
327,2
321,2
324,2
369,2
370,2
698,2
241,2
244,2
248,2
246,2
106,2
108,2
504,2
602,2
604,2
600,2
599,2
343,2
317,2
318,2
954,2
956,2
881,2
882,2
666,2
668,2
848,2
847,2
465,2
467,2
129,2
131,2
886,2
887,2
896,2
894,2
160,2
158,2
149,2
151,2
49,2
50,2
64,2
62,2
791,3
827,3
1003,3
281,3
375,3
344,3
82,3
94,3
605,3
576,3
686,3
784,3
83,3
536,3
519,3
533,3
552,3
828,3
962,3
863,3
191,3
458,3
376,3
268,3
545,3
526,3
405,3
908,3
26,3
767,3
398,3
178,3
486,3
134,3
142,3
387,3
267,3
517,3
610,3
444,3
41,3
926,3
746,3
216,3
623,3
167,3
535,3
653,3
655,3
657,3
811,3
978,3
982,3
980,3
754,3
59,3
365,3
542,3
809,3
813,3
7,3
5,3
738,3
943,3
931,3
873,3
877,3
334,3
291,3
299,3
488,3
406,3
414,3
487,3
478,3
925,3
907,3
194,3
225,3
207,3
214,3
875,3
976,3
528,3
583,3
574,3
359,3
342,3
111,3
838,3
975,3
734,3
659,3
72,3
850,3
753,3
715,3
721,3
314,3
298,3
333,3
336,3
377,3
208,3
253,3
255,3
512,3
110,3
606,3
607,3
316,3
958,3
889,3
670,3
840,3
455,3
469,3
133,3
891,3
864,3
1002,3
892,3
16,3
57,3
170,3
60,3
826,4
1001,4
283,4
284,4
374,4
84,4
96,4
93,4
575,4
688,4
685,4
781,4
783,4
543,4
520,4
549,4
550,4
963,4
861,4
192,4
189,4
457,4
459,4
266,4
546,4
547,4
527,4
408,4
906,4
27,4
28,4
768,4
765,4
400,4
397,4
177,4
180,4
136,4
144,4
143,4
385,4
388,4
609,4
612,4
1016,4
441,4
443,4
43,4
44,4
928,4
747,4
748,4
215,4
624,4
621,4
168,4
165,4
656,4
660,4
812,4
979,4
981,4
983,4
756,4
366,4
367,4
544,4
816,4
814,4
8,4
944,4
941,4
929,4
932,4
876,4
880,4
878,4
289,4
290,4
297,4
416,4
415,4
480,4
479,4
195,4
227,4
228,4
205,4
973,4
581,4
582,4
360,4
358,4
112,4
839,4
733,4
735,4
69,4
70,4
849,4
852,4
713,4
714,4
723,4
724,4
315,4
378,4
379,4
256,4
509,4
510,4
960,4
959,4
672,4
669,4
456,4
454,4
472,4
471,4
14,4
15,4
169,4
172,4
994,5
286,5
772,5
961,5
964,5
450,5
792,5
433,5
586,5
1013,5
1014,5
1015,5
434,5
42,5
951,5
742,5
750,5
175,5
689,5
364,5
673,5
800,5
439,5
9,5
74,5
503,5
193,5
196,5
229,5
363,5
728,5
67,5
706,5
737,5
725,5
769,5
500,5
508,5
553,5
695,5
463,5
65,5
162,5
174,5
993,6
995,6
996,6
288,6
287,6
771,6
451,6
789,6
790,6
435,6
587,6
588,6
949,6
950,6
952,6
744,6
741,6
749,6
751,6
176,6
691,6
692,6
362,6
674,6
675,6
676,6
799,6
438,6
440,6
10,6
11,6
12,6
75,6
76,6
501,6
502,6
232,6
230,6
727,6
66,6
707,6
708,6
739,6
740,6
497,6
499,6
506,6
507,6
555,6
556,6
696,6
693,6
464,6
461,6
161,6
163,6
164,6
417,7
280,7
773,7
449,7
452,7
787,7
795,7
437,7
585,7
701,7
568,7
797,7
798,7
73,7
235,7
705,7
554,7
703,7
32,7
420,8
277,8
278,8
279,8
774,8
776,8
793,8
796,8
704,8
565,8
566,8
567,8
788,8
234,8
236,8
577,8
29,8
30,8
418,9
419,9
775,9
786,9
785,9
128,9
238,9
578,9
579,9
580,9
31,9
425,10
312,10
421,10
126,10
127,10
237,10
239,10
240,10
24,10
427,11
428,11
309,11
310,11
311,11
424,11
422,11
124,11
120,11
21,11
22,11
23,11
430,12
431,12
122,12
123,12
117,12
119,12
432,13
118,13
